,title_g,description_g,manufacturer_g,price_g,id_g
917,filemaker server 8 upgrade (from server 7),system requirements for 1-50 clients this is an upgrade from filemaker server 7 so you must have a fully licensed version 7 to purchase this product. macintosh macintosh computer with powerpc g4 or g5 processor macintosh computer with intel-based ...,,279.99,http://www.google.com/base/feeds/snippets/11734692733566603657
918,encore software 10313 - professor fujis sudoku (win 98 me 2000 xp),encore software 10313 : puzzle fanatics! get ready for your next mission: sudoku! fully equipped with 3000 puzzle grids and printable puzzles its the itch that ll leave your brain scratching for more! system requirements: windows 98se/me/2000 sp4/ ...,,8.27,http://www.google.com/base/feeds/snippets/2723560865541859631
919,aspyr lego star wars,system requirements: operating system: mac os x 10.3.8 or later cpu processor: powerpc g4/g5 cpu speed: 1.2ghz or faster memory: 512mb ram hard disk space: 2gb free disk space video card (ati): radeon 9000 video card (nvidia): geforce fx5200 video ...,,29.99,http://www.google.com/base/feeds/snippets/7744305702477366904
920,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,,16.93,http://www.google.com/base/feeds/snippets/17926987006913487270
921,zetafax 10u tech support annual technical support pack,,,109.99,http://www.google.com/base/feeds/snippets/18381523359807625306
922,zoo tycoon for windows,everybody likes the zoo. and why not casual walks exotic animals and fried foods are good fun. managing a zoo of your very own is even better. zoo tycoon challenges you to build a zoo one path tile one iron-reinforced fence and one animal at a ...,,25.99,http://www.google.com/base/feeds/snippets/18422623903556262295
923,microsoft r18-00908 windows server 2003 client access license 20-pack (per user),20 user cals -- authorize more users to access your windows server 2003! now you have the choice of licensing users or devices. this client pack is licensed per user. client access licensingmicrosoft offers flexible cost-effective options for ...,microsoft,688.99,http://www.google.com/base/feeds/snippets/18380054536947094037
924,microsoft onenote 2007 (pc),key features: gather and organize notes search efficiently work more effectively synchronize info ...,,99.95,http://www.google.com/base/feeds/snippets/11114112522015930440
925,allume aquazone bass edition,mac os x 10.3 or newer; 256 mb ram; 100 mb available disk space; monitor supporting ?millions? of colors.,,19.99,http://www.google.com/base/feeds/snippets/14792132642669527606
926,zoboomafoo animal logic with workbook combo,join zoboomafoo chris kratt martin kratt and all of their creature neighbors as they teach your child kindergarten skills. combining computer learning with traditional print workbooks your child will have a learning experience that is ...,,9.95,http://www.google.com/base/feeds/snippets/9889997485442958372
927,encore software 12370 - middle school advantage 2008 - win 2000 xp vista,encore software 12370 : middle school advantage 2008 delivers the most award-winning content aligned with classroom curriculum. get the best results with over 3000 lessons and exercises in the core subjects. system requirements: windows 2000 sp4/xp ...,,34.97,http://www.google.com/base/feeds/snippets/12942134175594025487
928,global software a2991m2w - sudoku puzzle addict (win 98 me 2000 xp),global software a2991m2w : 1000 sudoku puzzles?-more than three year's worth of puzzles?which will challenge diehard sudoku puzzle addicts or if you're just being introduced to this wildly popular pastime provide you with enough variety and tricky ...,,8.79,http://www.google.com/base/feeds/snippets/6327594211039677778
929,zend studio 5.1 php integrated development environment,zend studio 5 professional delivers the ease-of-use scalability reliability and extensibility that professional developers need: new - directly view and debug your application in zend studio's internal browser with internet explorer integration ...,,249.0,http://www.google.com/base/feeds/snippets/14641221219676710452
930,topics entertainment snap! hair styler studio,try on the new look you've always wanted! snap a digital photo of yourself then unleash your imagination with this virtual beauty salon. experiment with hairstyles makeup eyewear jewelry and more! system requirements: for windows: <l,,3.44,http://www.google.com/base/feeds/snippets/18135578158357182921
931,encore software 10565 - hoyle card games 2007 - win 98 me 2000 xp,encore software 10565 : enjoy all your favorite card games from hoyle the official name in gaming. includes over 70 card games and the official rules. system requirements: windows 98se/me/2000 sp4/xp sp1* pentium ii 300mhz 128mb ram 8x cd-rom ...,,18.97,http://www.google.com/base/feeds/snippets/7247732872667648705
932,punch software 14100 punch! professional home design suite for windows,12 powerful programs in one gives you total control over every phase of your home design project including electrical and mechanical systems! punch! professional home design suite is the home design software package that lets you design all of the ...,punch software,62.99,http://www.google.com/base/feeds/snippets/13869960802688221937
933,adobe after effects cs3 professional software for windows effects software,after effects cs3 professional software for windows the after effects cs3 professional software for windows from adobe is a powerful 2d and 3d compositing and animation suite. the software can be used to create motion graphics for film video dvd the ...,,998.95,http://www.google.com/base/feeds/snippets/15551866173776009457
934,drive washer 2005,overview do you need to permanently remove all the data from your hard drive? if you are selling donating giving away or disposing of your computer you are vulnerable to identity theft. even if you are simply reassigning your computer to another ...,,24.99,http://www.google.com/base/feeds/snippets/16407653863068941558
935,middle school life science - classification & ecology (pc/mac) fogware,key features: learn the 5 kingdoms study ecology ...,,9.99,http://www.google.com/base/feeds/snippets/12453672105653412076
936,apple .mac family pack software - five user license with 1-year subscription apple & mac software,.mac family pack software - five user license with 1-year subscription the .mac family pack software from apple allows up to 5 users to utilize the benefits and features of a .mac membership for a full year. apple's .mac service allows you to easily ...,,179.0,http://www.google.com/base/feeds/snippets/1496374872690142682
937,steinberg cubase studio 4 software - competitive crossgrade music production software,cubase studio 4 - music production system for mac os x and windows xp - competitive crossgrade cubase studio 4 from steinberg is an audio/midi editor/recorder software program tailored to project studios and creative musicians. built around the same ...,,199.99,http://www.google.com/base/feeds/snippets/9029807166568270057
